p_LoS,kappa,p1_feasible,p3_feasible,alpha,B_UH_MHz,a1,a2,a3,rho_U,rho_H,AWSS_soft_P1,AWSS_soft_P3,AWSS_gain_abs,AWSS_gain_pct,self_throttling_active
0.6409090909090909,6.0,False,True,0.35,1.2,1.0,1.0,0.25,0.6769545330680113,0.7093535932720849,,1.9426686951375578,,,True
0.7181818181818181,6.0,False,True,0.35,1.2,1.0,1.0,0.25,0.6769545330680113,0.6654227014721255,,2.12632580884524,,,True
0.7954545454545454,6.0,False,True,0.35,1.2,1.0,1.0,0.5,0.9026060440906818,0.8286557462295546,,1.6700492632021948,,,True
0.8727272727272727,6.0,False,True,0.35,1.2,1.0,1.0,0.5,0.9026060440906818,0.7700812238296089,,1.8842581200837445,,,True
0.95,6.0,False,True,0.35,1.2,1.0,1.0,0.5,0.9026060440906818,0.7115067014296628,,2.1044518844379616,,,True
0.1,7.0,False,True,0.35,1.0,1.0,1.0,0.0,0.6318242308634773,0.6327190089868985,,1.8692395863274023,,,True
0.17727272727272728,7.0,False,True,0.35,1.0,1.0,1.0,0.0,0.6318242308634773,0.6053842318669237,,1.9718211720625252,,,True
0.2545454545454545,7.0,False,True,0.35,1.0,1.0,1.0,0.0,0.6318242308634773,0.578049454746949,,2.0684202109534735,,,True
0.3318181818181818,7.0,False,True,0.35,1.0,1.0,1.0,0.0,0.6318242308634773,0.5507146776269741,,2.159864088840027,,,True
0.40909090909090906,7.0,False,True,0.35,1.0,1.0,1.0,0.0,0.6318242308634773,0.5233799005069993,,2.2468443076655684,,,True
0.48636363636363633,7.0,False,True,0.35,1.0,1.0,1.0,0.0,0.6318242308634773,0.4960451233870246,,2.3299395991342013,,,True
0.5636363636363636,7.0,False,True,0.35,1.0,1.0,1.0,0.0,0.6318242308634773,0.4687103462670498,,2.409635926959794,,,True
0.6409090909090909,7.0,False,True,0.35,1.2,1.0,1.0,0.25,0.7897802885793466,0.8275791921507658,,1.576141208121558,,,True
0.7181818181818181,7.0,False,True,0.35,1.2,1.0,1.0,0.25,0.7897802885793466,0.7763264850508131,,1.8051280950068558,,,True
